id,title,rating,date,body,sentiment,category,satisfied
1565,J'ai commandé une machine à café…,1,2023-10-12 00:00:00+00:00,"J'ai commandé une machine à café DELONGHI. Sur le site elle était marquée ""disponible"" . 3 semaines plus tard je ne suis toujours pas livré.  J'ai demandé  3 fois d'annuler cette commande et de me rembourser. A chaque fois on me demande d'attendre  et on ne prend pas en compte ma demande.... j'avais besoin de cette machine qui est un cadeau que je devais offrir aujourd'hui sans faute.
Nul Amazon!!!!",Neutral,Uncategorized,0
1566,j etais client depuis des années mais…,1,2023-10-27 00:00:00+00:00,j etais client depuis des années mais des arnaques fleurissent.J ai été arnaquée par un vendeur ( lego) qui pour un prix du neuf m a envoyé une ruine..boite dechirée ...m a remboursée mais après discussion.Je suis étonnée de voir qu il sévit toujours sur le site....Peu de serieux chez amazon...à éviter!!,Neutral,Uncategorized,0
1567,Je devais recevoir chez moi une…,1,2023-10-14 00:00:00+00:00,"Je devais recevoir chez moi une commande en 2 colis livrés par colis privé. J'ai attendu toute une journée sans que le livreur n'arrive. Vers 21h30 (livraison prévu avant 22h) j'ai reçu un message m'informant qu'il fallait plus de précision sur l'adresse de livraison. Sauf que je ne peux fournir plus que mon adresse : maison individuelle signalée par le numéro avec boîte aux lettres à mon nom. J'ai du reporté la livraison a un autre jour dans un point relais puisque plus disponible les autres jours chez moi. J'ai contacté colis privé par téléphone la première personne n'a pas été très agréable, la seconde la été un peut plus en me disant qu'il me recontacterais par mail mais j'attends toujours ( ça fait plus d'une semaine que le litige a été ouvert), la 3me personne ne savait pas où se trouvait le colis puisque pour eux il été déjà retiré. Après avoir contacté la société amazon où j'avais commandé le colis, ils m'ont répondu que je n'aurai même pas de compensation puisque j'avais choisi d'être livré ailleurs. Mais j'ai été livré ailleurs contre ma première volonté. J'ai payé pour avoir mon colis livré à domicile et finalement j'ai dû me déplacer pour aller le chercher.",Neutral,Books,0
1568,Service après vente désastreux chez Amazon,1,2023-10-25 00:00:00+00:00,"J’ai acheté début d’année 2023, une machine à barbe à papa blanche(77,73€). J’ai reçu une machine bleue. J’ai contacté le service après vente d’Amazon qui m’a conseillé de renvoyer à mes frais le colis au vendeur chinois. Et qu’une fois le colis retourné, je serais remboursé du produit et des frais de retour. (Frais de retour: 66,15€).
Sauf que le vendeur a refusé le colis (cf photo). Celui ci m’a donc été renvoyé. Nous avons contacté à maintes reprises le service après vente d’Amazon et à chaque fois ceux ci nous disaient que nous allions être remboursé de tout et que nous pouvions garder l’article envoyé mais comme nous n’avions toujours rien, hier lors d’un énième appel nous avons demandé à parler avec une responsable du service après vente! Celle ci d’un ton hautain nous indique qu’il faut encore tenter de renvoyer le colis (à nouveau 66,15€) sans être certain qu’on nous rembourse tout ces frais.Nous ne sommes pas responsable de l’erreur d’envoi, on nous parle mal au téléphone et en plus on nous demande de payer et encore payer. (Pour le moment nous avons perdu 143,88€) J’avais confiance en Amazon mais ils m’ont perdu. Je ne compte pas en rester là, une mise en demeure suivra et là non publicité sur les réseaux aussi. C’est inadmissible d’être traité de la sorte.
J’ai écrit un message sur X (Twitter) et bizarrement j’ai eu une réponse (histoire de faire croire que mon problème allait être résolu) mais en fait rien n’a été fait, on devait m’appeler sous 72h… j’attends encore et ça fait un mois",Positive,Uncategorized,0
1569,Service médiocre,1,2023-10-26 00:00:00+00:00,"Service médiocre, ils m’ont accusé à tord d’une pratique de vente illicite alors que j’ai fournis toutes les preuves (facture et certificat d’authenticité), après toutes mes réclamations, car oui j’avais réalisé une vente donc cela m’a mis dans l’embarras vis à vis de mon acheteur, la seule réponse que j’ai obtenu « Je tiens à vous remercier pour les informations communiquées.
 
Après vérification et à la suite de doutes persistants sur la conformité de votre article mis en vente sur notre site, nous avons constaté que vous ne respectiez pas la Charte de bonne conduite et les Conditions Générales d’Utilisation de notre site.
 
Votre compte a donc été définitivement suspendu. »

Inadmissible, je ne passerai plus jamais par ce site ni en tant que acheteur ni en tant que vendeur.",Neutral,Uncategorized,0
1570,Je n'ai jamais reçu mon iPhone 14 pro,1,2023-10-26 00:00:00+00:00,"Je n'ai jamais reçu mon iPhone 14 pro. Malgré mes nombreux échanges avec les conseillers du SAV (qui m'ont tous fait la même réponse automatique en dépit de mes relances et de mon agacement), aucune information ne m'a été communiquée pour expliquer le retard de livraison de mon colis. Ont-ils même examiné le problème en interne ? Après pas moins de 15 jours sans nouvelle d'Amazon, on me concède enfin un remboursement, mais aucun dédommagement ne me sera accordé en contrepartie de ma patience. Résultat, plus de 1000€ engagés en attente de remboursement, 15 jours écoulés, toujours pas de téléphone, un client de perdu. SAV incompétent, procédures douteuses, négligences ? Probablement un peu des trois. Mon conseil : ne commandez pas de produits de valeurs sur Amazon car ils risquent d'être perdus (volés?) et surtout pas d'iPhone 14 pro, qu'Amazon n'est pas capable de fournir actuellement. En ont-ils seulement eu en stock un jour ? Ce n'est même pas certain.",Negative,Uncategorized,0
1571,Aucun problème,5,2023-09-06 00:00:00+00:00,Site qui centralise des vendeurs en ligne de nombreux achats dans tous les domaines paiement sécurisés ( CB enregistrée sur le site) pas de problèmes en plusieurs années d'utilisation.,Neutral,Uncategorized,1
1572,Service client incompétent,1,2023-10-25 00:00:00+00:00,"Service client incompétent, cliente amazon depuis des années, le professionnalisme du service client est devenu inexistant. des interlocuteurs ne comprenant pas les demandes (ou faisant mine de ne pas comprendre?) pour rejeter les requetes des clients. d'autres plateformes offrent un bien meilleur service!",Neutral,Uncategorized,0
1573,Service client déplorable,1,2023-07-07 00:00:00+00:00,Service client déplorable. Garantie A à Z fumisterie. Limite vol puisqu'aujourd'hui je suis sans produit (produit retourné car défectueux ) et sans remboursement de leur part au titre de la garantie A à Z. Des démarches entreprises depuis juillet 2023.,Neutral,Uncategorized,0
1574,Mon fils a commandé un téléphone et a…,1,2023-10-24 00:00:00+00:00,"Mon fils a commandé un téléphone et a payé 750 euros.
Sauf que le livreur lui a demandé de signer l’avis de réception avant de vérifier le contenu du colis. Lorsqu’il a ouvert le colis ce n’était pas le téléphone qu’il avait commandé mais une boîte de vis…..
Le livreur a dit qu’il témoignerait mais Amazon refuse de rembourser prétextant qu’il avait signé l’avis de réception. Non seulement mon fils a été volé par Amazon mais en plus il lui demande de renvoyer la boîte de vis.
Un conseil ne plus commander sur Amazon.",Neutral,Books,0
1575,Service client déplorable,1,2023-10-24 00:00:00+00:00,"Service client déplorable 
Car impossible pour eux de modifier une simple adresse mail car l ancienne n existe plus  car elle a était  bloquée par Microsoft pour piratage. 
Franchement du n importe quoi.
Sans compter que les liveurs se permettent de balancer les colis noté fragile  au dessus d un portail  de 2m50 de haut  le top pour recevoir vos colis cassé ou abîmé",Negative,Uncategorized,0
1576,AmazonWish ou AmaWish ?? Amazon bafoue la confiance de ses clients !,1,2023-10-24 00:00:00+00:00,"Alors que le produit  réceptionné ne correspond pas au titre ou au descriptif et après avoir été en ligne avec 3 interlocuteurs sympathiques mais aux versions toutes différentes, un responsable amazon m'a dit et écrit par mail ceci : '[...]Amazon, en tant qu'hébergeur, facilite les transactions réalisées sur la place de marché (ou Marketplace) d'Amazon, Amazon n'est ni l'acheteur ni le vendeur des produits des vendeurs tiers. Amazon fournit un lieu de rencontre dans lequel les acheteurs et vendeurs complètent et finalisent leurs transactions."" ainsi que ""Suite à votre requête, je vous informe que le vendeur Marketplace XXXXX qui propose l'article XXXXX  est le mieux placé pour répondre à votre demande."" et m'a conseillé de bien lire les conditions générales de vente. 
Pour résumer : Amazon prend sa marge sur la confiance de ses clients, mais aucunement ses responsabilités :  AmazonWish ? D'ailleurs l'annonce frauduleuse est, après 3 jours de réclamations, toujours en ligne : à qui le tour ?",Neutral,Uncategorized,0
1577,Service client minable,1,2023-10-24 00:00:00+00:00,"Service client minable, lamentable. Amazon des millions d'articles (grâce au Marketplace) moins cher qu'ailleurs ? pas vraiment ! Mais là je suis tombé sur un vendeur tiers qui ne m'as pas envoyé la facture pour un smartphone Samsung et après 18 jours de réclamations, je n'ai toujours pas ma facture, ils ne savent me donner qu'un lien pour le bon de commande, hallucinant ! Par contre j'ai droit à du bla bla bla en n'en plus finir, des ""nous sommes désolés"" etc etc mais pas de Facture !!! Je n'ai jamais vu ça depuis que j'achète sur internet, Alors les achats d'électronique chez Amazon c'est terminé !!",Neutral,Uncategorized,0
1578,Service client déplorable !!!,1,2023-10-24 00:00:00+00:00,"Service client déplorable !!!
Depuis des années je commande sur Amazon et je n’ai jamais eu de soucis, sauf depuis ces derniers mois, c’est catastrophique ce service livraison. À chaque commande effectuée le colis n’est jamais livré en temps et en heure, pourquoi ? Car je suis toujours sois disant indisponible, mais comment le savoir si le livreur ne m’appelle jamais ? Et reprogrammer toujours au lendemain, lendemain et encore lendemain ? A part perdre du temps à quoi cela sert-il ? Donc à chaque fois je dois appeler le service client pour leur dire de bien mettre le colis dans la boîte aux lettres pour ne pas venir tous les jours de la semaine faire des sois disant tentatives de livraison mais le conseiller au téléphone me parle souvent comme une idiote et j’ai toujours de nouveau le problème sur la livraison suivante… c’est beau de payer Amazon Prime pour un service aussi nul que ça…",Neutral,Books,0
1579,Si j avais pu j aurais mis 0 des…,1,2023-10-24 00:00:00+00:00,"Si j avais pu j aurais mis 0 des escrocs je me suis inscrit pour une période d essai gratuite que j ai annulé directement et malgré ça  ils ont débité mon compte de 69.90
Des escrocs de la pire espèces c est une honte",Neutral,Uncategorized,0
1580,Un retour ordinateur défectueux non pris en comptet,1,2023-10-24 00:00:00+00:00,"Un ordinateur non livré, un deuxième en remplacement tombé en panne au bout de 5 mois. Renvoyé , je suis obligé de les contacter au bout de 3 semaines . Ils me répondent qu'ils ont bien reçu le produit mais que je dois tout de m^me fournir une preuve de dépot ??!!!..Que je fournis par scan.. Je rappelle 4jours plus tard... il faut rappeler le lendemain... je rappelle pour entendre : "" Nous vous rappellerons dans 48h"" !!!!! Du mépris de consommateur pur et simple ! je plains les salariés des standards  qui doivent se faire insulter à longueur de journée...",Neutral,Uncategorized,0
1581,Client depuis 10 ans avec 1162…,1,2023-10-24 00:00:00+00:00,"Client depuis 10 ans avec 1162 commandes au compteur, je viens d'avoir une cruelle désillusion au sujet d'Amazon. Suite à une panne d'une plaque induction achetée en décembre 2022 j'ai demandé à Amazon d'intervenir auprès du vendeur tiers la société UBALDI. Après une demande de retour restée sans réponse, différentes demandes de remboursements faites auprès d'UBALDI sans effet j'ai appelé 3 fois Amazon avec 3 réponses différentes pour finalement me dire qu'ils ne pouvaient rien faire et que je devais voir cela avec Samsung.  Donc chez Amazon ce sont les vendeurs tiers qui dictent leurs lois. Je me suis entendu dire désolé on ne peut rien pour vous. Client depuis 10 ans et près de 1200 commandes mais Amazon s'en moque. Donc je vais changer de crémerie comme on dit. Lamentable",Neutral,Uncategorized,0
1582,service clients au top,5,2023-10-22 00:00:00+00:00,"tous les conseillers clients sont très réactifs à résoudre tous mes problèmes, toujours très aimables et professionnels. Ce n'est pas pour rien que je suis une cliente fidèle d'Amazon (le meilleur site de vente en ligne) depuis plus de 10 ans! Un grand merci à toute l'équipe, vous êtes tous the best",Positive,Uncategorized,1
1583,Je me sens voler par Amazon,1,2023-07-01 00:00:00+00:00,"J'ai acheté une batterie pour mon tracteur sur Amazon . J'ai dû le retourner au vendeur car elle ne marchait pas, il y a plus de 2 mois et je ne toujours pas  une réponse. Je suis scandalisé qu'une multinationale comme Amazon ne soit pas capable de répondreu un client. Je me sens voler par Amazon",Positive,Uncategorized,0
1584,"Bjr, 4 mois d attente pour un remboursement",1,2023-06-23 00:00:00+00:00,"Bjr, je ne suis toujours pas remboursé de ma commande depuis le retour du mois de juillet, 7 réclamations en mail, je pense que je ne le serais jamais, le retour est bien enregistré chez eux méfié vs d eux pas honnête du tout",Neutral,Uncategorized,0
1585,Housse en cuir motorola G6 étui de téléphone,5,2023-10-17 00:00:00+00:00,"J'ai acheté une marque MOBESV. Coque pour motorola moto G6 play, housse en cuir, étui de téléphone fermeture magnétique.",Neutral,Uncategorized,1
1586,Une catastrophe je ne sais pas ce qui a…,1,2023-10-23 00:00:00+00:00,Une catastrophe je ne sais pas ce qui a changé mais je ne peux plus commander,Neutral,Uncategorized,0
1587,Service client lamentable!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,2023-10-23 00:00:00+00:00,"Service client lamentable. Des conseillers d'une gentillesse et politesse indaignable mais qui ne comprennent rien aux demandes et n'y répondent pas mais à chaque fois leur politesse réussi à faire patienter les gens 30 minutes, faisant espérer une issue au problème, pour finallement n'obtenir aucune réponse !!!
Ma commande a été livrée en point relais. poins relais fermé une semaine
Le conseiller lors du 1er appel me propose un remboursement que je refuse car j'ai besoin absolument de ma commande (cartouches encre à but professionnel) je reçois le remboursement et mon colis est renvoyé. ce matin je reçois un mail pour aller récupérer la commande. apres 45 mn d'attente au point relais, pas de commande. mon colis est reparti. Il faut recommander. J'appelle pour demander un geste commercial en accélérant ma commande et donc livraison.  on me garde encore 20 minutes pour m indiquer que ce n'est pas possible car je ne suis pas memebre Prime. a bout de nerf je raccroche
On me rappelle pour me dire que j'allais recevoir un mail avec les avantages de Prime , un vrai discours de sourds",Neutral,Uncategorized,0
1588,J’ai commander un mcbook sur Amazon,1,2023-10-19 00:00:00+00:00,"J’ai commander un mcbook sur Amazon , c’est le seul site que j’utilise depuis des années, le livreur me livre à l’avance de la date de livraison alors que j’étais au travaille il m’appele je lui explique la situation et il me dis qu’il vas me livrer ce soir ! Rien après il déclare que l’article comme livré en main propre, jsp même pas commet il a pu faire ça sans avoir lui donner le code secret …! J’appelle le service client le seul trucs qu’on me dis c’est d’y aller déposer plainte on peux rien faire pour vous , vraiment choqué  de Amazon c’était mon vite préféré depuis toujours, yavais dès promo  MacBook  sur plusieurs cité boulanger Darty Fnac , j’ai choisi Amazon on etont une valeur sur … et bah … bref jsp plus quoi dire",Negative,Books,0
1589,Amazon: Service Client de qualité,5,2023-10-23 00:00:00+00:00,"Je commande depuis des années sur ce site. Je n'ai jamais rencontré à ce jour de problème qui n'a pas trouvé d'issue ""normale"", ""logique"" ou du moins expliquable et compréhensible/excusable.
Les conseillers en ligne sont top👏👍
Ayant l'habitude de fréquenter d'autres sites de e-commerce de cette taille, je tenais à saluer les efforts mis en avant par cette entreprise qui se démarque du lot.
En espérant que cela dure et que la qualité d'écoute, de conseil et de résolution des problèmes restent à ce haut niveau.",Neutral,Uncategorized,1
1590,Le service client ne devrait même pas…,1,2023-10-23 00:00:00+00:00,"Le service client ne devrait même pas bénéficier d'un étoile. Ils sont tous incompétents et ne tiennent pas leur promesses de rappelle. J'ai acheté deux produits que j'ai retrouvé, depuis deux mois j'ai toujours pas reçu min remboursement. Dans la même journée j'ai du avoir plus de 5 interlocuteurs et expliquer la même chose sans avoir une réponse pour ma demande. En plus de
cela, ils se permettent de raccrocher la ligne et ne rappelle pas on est obligé de courir derrière eux.",Neutral,Uncategorized,0
1591,Service d'Amazon déplorable,1,2023-10-23 00:00:00+00:00,"Pour être client Amazon depuis nombreuses années, je constate une dégradation de la qualité de service d'Amazon sans précédent, pour preuve, je viens d'appeler le service client pour un produit non conforme et ils m'ont raccroché 2 fois au nez sans me rappeler.
La gestion des litiges est de plus en plus compliquée et Amazon n'a absolument rien à faire de ses clients, juste faire de l'argent.
Ils ne répondent jamais au Mail.
Lorsqu'un avis est trop négatif pour un de leurs fournisseurs, il refuse de le publier !
À éviter autant que possible.",Neutral,Uncategorized,0
1592,Service après-vente Amazon,1,2023-10-23 00:00:00+00:00,J'ai acheté un aspirateur robot en promotion sur Amazon . J'ai dû le retourner au réparateur pour un petit souci mais l'aspirateur ne met jamais revenu(colis perdu). Solution d'Amazon remboursement au prix d'achat ce qui fait que j'ai plus d'aspirateur et pas le montant nécessaire pour pouvoir acheter le même. Il n'y a aucune solution possible. Je suis scandalisé qu'une multinationale comme Amazon ne soit pas capable de faire des gestes commerciaux. Je me sens voler par Amazon,Positive,Uncategorized,0
1593,Colis privé,1,2023-10-17 00:00:00+00:00,"Bonjour, je ne comprends pas comment une entreprise comme amazone continue à travailler avec un transporteur comme colis privé qui ne livre pas les colis,qui les vols tout simplement, si sa continue amazone va perdre beaucoup de clients.",Neutral,Books,0
1594,Si je pouvais mettre 0 étoile je le…,1,2023-10-21 00:00:00+00:00,"Si je pouvais mettre 0 étoile je le ferais. Fuyez cette plateforme. Je commandais tout le temps chez eux depuis des années. Ils ont bloqué mon compte ainsi que annulé toutes mes commandes et mes promotions. La seule réponse que j'ai eu était que je ne respectait pas leur politique alors que tout ce que j'ai fait, était de prêter ma carte de paiement à mon conjoint pour payer sur son compte à lui car ce dernier n'avait pas les moyens.Une chose que j'ai déjà fait par le passé et plusieurs fois. En demandant autour de moi je ne suis clairement pas la seule à faire cela. Et lorsque j'ai voulu expliquer la situation on m'a envoyé balader, et même raccroché au nez. C'est d'autant plus décevant surtout que je suis une cliente fidèle. Maintenant je ne veux plus commander sur Amazon, je préfère aller voir la concurrence qui lors de problème ont su réellement être à l'écoute du client.",Neutral,Uncategorized,0
1595,Arnaque,1,2023-10-22 00:00:00+00:00,"Suite à deux appels dont on me dit tout et son contraire, je souhaite me rétracter de la commande de mon article passée hier dont la référence ne correspond pas. L'article apparaît comme non expédié ( capture d'écran à l'appui ), c'est pourquoi je souhaite bénéficier de mon délai de rétractation légal de 14 jours pour obtenir le remboursement de cet article et de l'abonnement prime ( puisque je ne vais pas bénéficier de la livraison prioritaire, logique ). Le personnel est anti commercial et désagréable. EXPÉRIENCE DÉPLORABLE. Remboursement non intégral donc illégal.",Neutral,Uncategorized,0
1596,De l’anglais,1,2023-10-19 00:00:00+00:00,"Bonjour, j’ai acheté une machine à café de Longhi après deux ans garantie expiré. Elle tombe en panne. J’ai appelé Amazon pour me faire un geste commercial prends-moi pour une réparation ils ont été catégorique elle m’ont dit non je leur ai dit j’ai fermé mon compte alors que je suis une cliente fidèle depuis des années, merci Amazon !",Neutral,Uncategorized,0
1597,Service de Transporteur pas sérieux du…,1,2023-10-22 00:00:00+00:00,"Service de Transporteur pas sérieux du tout, 2eme fois que cela se produit: personne ne s est présenté pourtant j étais bien présente, mes colis ont été soi disant livrés et aucun avis de passage ni colis dans ma boîte au lettres soit disant il aurai laisser au gardien, je n ai pas de gardien dans ma résidence ni rien devant ma porte c est irresponsable, pas sérieux et cest une négligence, je suis vraiment hors de moi et colis toujours pas récupéré à ce jours",Neutral,Uncategorized,0
1598,Quand il faut un code pour récupérer sa…,1,2023-10-22 00:00:00+00:00,"Quand il faut un code pour récupérer sa commande, il faut rester chez soi( il ne mette pas le p'tit paquet dans la boîte aux lettres ) ....on reçoit tard le jour même un créneau horaire de 4h...qui va rechanger 2h après !! ! Non respect des clients ! Notre journée est foutue, pour 5mn de livraison ! J aurais pu sortir le matin , puisqu on me livre plus tard !! Inadmissible ! Un dimanche ça roule ! Y a pas 2 h de bouchons !!!!!!!
Je ne recommanderais de p'tits objets ou il faut un code et rester chez soi a perdre sa journée !!!!! On se fiche de nous !!!!",Neutral,Books,0
1599,Rien à redire livraison conforme…article conforme,5,2023-09-11 00:00:00+00:00,Rien à redire livraison conforme toujours dans les délais article conforme à la demande,Neutral,Uncategorized,1
1600,J ai acheté un téléphone portable il y…,1,2023-10-21 00:00:00+00:00,"J ai acheté un téléphone portable il y a 1 an. Il ne fonctionne plus et Amazon ne veut ni m envoyer la facture d achat ( car le revendeur sur market place n est plus inscrit sur leur liste) et ni me rembourser!
Et par dessus tout, les différentes personnes que j ai eu m ont menties .en me laissant espérer une solution favorable. Seul le dernier contact a été franc et m a dit qu il ne pouvait rien faire et que les autres de ses collègues m ont mené en bateaux pendant 15 jours!!
N achetez aucun appareil avec une garantie car s il tombe en panne après 90 jours, Amazon ne vous remboursera jamais!!",Neutral,Uncategorized,0
1601,J'ai acheté le 10/10/2023 un iphone…,1,2023-10-10 00:00:00+00:00,"J'ai acheté le 10/10/2023 un iphone pour l'anniversaire de ma femme (22/10). Je recois à la place 2 livres, qui ont été livré à mon voisin, même pas à moi... Je préviens amazon qui me demande des photos + de renvoyer le colis. Depuis, aucune nouvelle .... le service client m'envoit ch*er avec les mêmes messages copiés collés",Neutral,Books,0
1602,Fini la confiance,1,2023-09-14 00:00:00+00:00,Bonjour sur Amazon cela fait plus d’un mois que j’attends mon remboursement après plusieurs appels toujours rien Amazon a bien changé,Neutral,Uncategorized,0
1603,Amazon a choisi Monoprix pour livrer les produits alimentaires - Mauvaise idée car cela ne marche pas,1,2023-10-21 00:00:00+00:00,"Monoprix (un supermarché) vend ses produits via Amazon. Et cela ne fonctionne pas. Je fais ma sélection de produits alimentaires sur le site, et on peut penser que si ces produits sont présentés en choix pour le client, c'est qu'ils sont disponibles ! et bien non. Au moins 80% des produits sélectionnés en ligne, une minute avant , ne sont pas disponibles quand on veut régler le panier. Avec les messages ""Substituer avec le meilleur produit disponible"" ce qui veut dire que le produit est différent et aussi très probablement le prix. Donc je vais aller faire mes courses sur un site plus sérieux et je recommande à Amazon de  choisir un partenaire plus compétent",Neutral,Food,0
1604,Colis livré n'est pas le colis commandé…,1,2023-10-21 00:00:00+00:00,"Colis livré n'est pas le colis commandé le 16/8/2023.Retour le 5/9.
Depuis,pas de nouvelle....",Neutral,Uncategorized,0
1605,J'ai commandé une tête de lecture…,1,2023-10-20 00:00:00+00:00,"Je veux commander une tête de lecture pour imprimante sur AMAZONE. C'est vendu par une autre société que AMAZONE. J'appelle pour connaître la garantie. La société AMAZONE me rappelle et me dis qu'il n y a aucun problème et que AMAZONE garantie les produits même vendus par une autre société. 
Je commande, je reçois mon colis. Ma tête de lecture ne fonctionne pas. Je contacte le vendeur qui me propose de me rembourser 20% et de garder le produit. Mais celui-ci ne fonctionne pas donc je ne veux pas le garder. 
Je reçois un mail d'AMAZONE pour renvoyer le produit et 1 mois après, je ne suis toujours pas remboursé. Quand j'appelle AMAZONE, la personne au téléphone me dit ""ce n'est pas un produit Amazone"", on ne peut rien faire. 
Bref MAUVAISE FOI et ESCROQUERIE en bande organisée. 
Il faudrait que tous les mécontents de AMAZONE se regroupent et fasse une procédure collective.....",Neutral,Uncategorized,0
1606,Livraison rapide et service A à Z…,5,2023-10-11 00:00:00+00:00,Livraison rapide et service A à Z performant en cas de problème,Neutral,Uncategorized,1
1607,J'ai toujours été contente d'amazon et,1,2023-10-20 00:00:00+00:00,"J'ai toujours été contente d'amazon et des produits. Parfois c'est leurs livreurs. un paquet qui depasse de 3/4 de la boite mouillé ! cadeau foutu , ils aurait pu être volés mais sur le site ( livré en main propre ) ben voyons!  ... pour le remboursement je dois renvoyer le colis ! en  refaire 1 vu que trempé et le cadeau sera en retard pour ma fille 😢",Negative,Books,0
1608,"Plus jamais AMAZON , sauvons nos villes et villages de la désertification annoncée",1,2023-10-06 00:00:00+00:00,"Depuis ma dernière commande reçue par dessus la clôture du jardin dans l'herbe mouillée , disparue le temps d'une semaine jusqu'au moment ou mes enfants tombent dessus par hasard en jouant au ballon, je ne commande plus mes livres sur Amazon , je préfère allez au Libraire de ma ville qui ne me jette pas les livres sous la pluie mais me fais un superbe sourire et en plus me conseille sur les nouvelles lectures qui arrivent. 
Rien de mieux que de préserver la vie dans ma ville en soutenant nos commerces qui disparaissent petit à petit pour laisser la place à un désert de vie .",Neutral,Books,0
1609,Le site achat  en ligne  que j'apprécie…,5,2023-10-20 00:00:00+00:00,"Le site achat  en ligne  que j'apprécie  le plus. 
Commerçants ; bienveillants; compréhensifs et surtout  un Service  Clients  très  réactif  qui vous  vient en aide  lorsqu'il  y a  problème. 
Sincèrement ; je recommande  ce site qui divise  les opinions.  Merci  ; Amazon ; pour  ma  part. Mes compliments.",Neutral,Uncategorized,1
1610,Victime d'une arnaque sur mon compte Amazon,5,2023-10-20 00:00:00+00:00,"J'ai été victime d'une arnaque sur mon PC, le hacker a réussi à acheter des cartes cadeau à partir de mon compte Amazon.
J'ai fait une réclamation auprès d'Amazon : résultat le problème a été réglé le jour même, car le service client a crédité mon compte de ces dépenses dont je n'étais pas à l'origine. Bravo et merci Amazon",Neutral,Uncategorized,1
1611,UNE HONTE!!!!,1,2023-10-15 00:00:00+00:00,"Une étoile parce que moins ce n’est pas possible!!! 
UNE HONTE AMAZON…!!!! Une vraie honte!!! Les livreurs volent les articles osent déclarer comme quoi l’article a bien été livrer et Amazon ose traiter le client de voleur,  menteur  et arnaqueur!!!! 
Honnêtement où va-t-on??? Jusqu’à présent aucun problème avec Amazon. Mais là on dépasse les bornes. Une boîte de m***, qui croient leur guignols de livreurs. Pour ça le monde est où il est… le voleur est bien vu et l’honnête paie les frais… aucun respect… mais ça n’en restera pas  là… vous aurez encore des nouvelles… car se faire traiter de voleur et menteur ÇA NON, SANS FAÇON!!!! 
Vous restez sur votre point…!!! Nous restons sur le nôtre… 
Arriver au point de se faire diffamer par Amazon, la grosse blague du siècle…",Neutral,Books,0
1612,Parisien,5,2023-10-18 00:00:00+00:00,"Parisien, toujours satisfait des livraisons Amazon. Les délais sont courts, suivi en ligne souvent présent permettant d'anticiper l'heure d'arrivée. Respect des engagement quasi toujours rempli.
La cordialité des livreurs qui, malgré des conditions de travail difficiles, le font toujours avec le sourire et mériteraient des primes selon la satisfaction client. Rien à voir avec les concurrents de livraison du dernier kilomètre qui sont plus catastrophiques les uns que les autres.",Neutral,Books,1
1613,Impossible de récupérer un smartphone envoyé en réparation,1,2023-10-19 00:00:00+00:00,"J'ai envoyé un smartphone pour réparation à Amazon. J'ai malheureusement mal fait ma sauvegarde avec des données extrêmement importantes pour moi. Impossible de récupérer le téléphone. Amazon l'a décrété irréparable immédiatement et m'a imposé un remboursement. Ils ne font aucun effort pour me dire où se trouve ce téléphone et comment je pourrais le récupérer alors qu'ils m'avaient dit au début qu'ils s'en occupait. Des heures avec le service client, toujours obligé de répéter la même chose, aucun suivi et pas de solution au final. Le soit disant roi de la logistique ne met pas de bonne volonté à aider ses clients.",Negative,Uncategorized,0
1614,Livraison déplorable,2,2023-10-19 00:00:00+00:00,"Je vous conseil de toujours prendre une livraison en point relais !! Car si par malheur vous ne pouvez pas être chez vous et que le colis ne rentre pas dans la boîte aux lettres et bien vous êtes foutus. Je travaille du lundi au vendredi et le samedi je ne suis pas à mon domicile. Impossible d'avoir mon colis, je ne peux pas le réceptionner, ils ne font pas d'avis de passage où on peut récupérer nos colis en poste et on ne peut même pas changer le mode de livraison. On peut juste annuler la commande. Je trouve cela complètement absurde. On ne peut même pas programmer un jour où on serait présent. 
Le livreur me dit au téléphone que si il ne parvient pas à livrer la personne, ils refont une tournée le soir. Aujourd'hui aucun appel lors du passage du coup aucun moyen de reprogrammer une livraison. Un bordel sans non, un système de livraison mis en place par des incompétents, j'ai jamais vu ça !",Negative,Books,0
1615,Amazon: Service déplorable....,1,2023-10-18 00:00:00+00:00,"Abonné prime depuis plusieurs années, je constate une livraison catastrophique retard sur retard, colis qui disparait disparition des colis relais. Je regrette de payer cet abonnement Prime pour une qualité de service désastreuse....
Et le ponpon, un service client qui raconte n'importe quoi pour faire patienter un client.",Negative,Uncategorized,0
1616,Meilleur service clients que je connaisse,5,2023-10-19 00:00:00+00:00,"Client depuis 2000, à l'époque d'Alapage, où ils étaient les seuls avec eux à pouvoir lvrer des livres que je trouvais pas ailleurs. Jamais eu le moindre problème de traitement de mes rares réclamations. Service client exceptionnel dont toutes les autres plafeformes de vente en ligne et même de vente directe tout court devrait s'inspirer. Par défaut ils font confiance à leur client et ne le soupconne jamais de vouloir les tromper.",Neutral,Books,1
